city,neighborhood,apartment_price_sqm,villa_price_sqm,ipai_apartment,ipai_villa,size_sqm,bedrooms,bathrooms,property_age,floor_level,has_parking,has_garden,has_pool,total_apartment_price,total_villa_price
meknes,MRhassiyine,10089.0,,107.4,106.2,110,3,1,2,8,False,True,False,1109790.0,
meknes,Ain Karma- Oued Rommane,9643.0,,107.4,106.2,54,1,1,15,3,False,False,False,520722.0,
meknes,Sidi Abdallah Al Khayat,9022.0,,107.4,106.2,66,1,1,18,0,False,False,False,595452.0,
meknes,Dkhissa,6865.0,,107.4,106.2,69,2,2,0,1,False,False,False,473685.0,
meknes,Meknès,6327.0,7274.0,107.4,106.2,105,2,2,19,6,False,False,False,664335.0,763770.0
meknes,Boufakrane,6047.0,,107.4,106.2,69,1,2,0,7,True,False,False,417243.0,
meknes,Ouislane,5756.0,,107.4,106.2,72,1,1,4,4,False,False,False,414432.0,
meknes,Majjate,5726.0,8780.0,107.4,106.2,164,3,1,8,8,False,False,False,939064.0,1439920.0
meknes,Ait Ouallal,5578.0,,107.4,106.2,165,1,1,2,4,False,False,True,920370.0,
meknes,Toulal,5483.0,7169.0,107.4,106.2,138,2,1,14,1,False,False,False,756654.0,989322.0
meknes,Zahwa,7282.0,,107.4,106.2,120,3,1,26,3,False,False,False,873840.0,
meknes,El Menzeh,7234.0,8362.0,107.4,106.2,142,3,2,28,8,True,False,False,1027228.0,1187404.0
meknes,Avenue des F.A.R,7150.0,,107.4,106.2,68,3,2,19,1,False,False,False,486200.0,
meknes,Résidence Reda,7001.0,,107.4,106.2,159,3,1,2,9,False,False,True,1113159.0,
meknes,Hamria,6835.0,,107.4,106.2,155,3,2,22,4,False,False,False,1059425.0,
meknes,Bel Air,6744.0,,107.4,106.2,65,1,1,4,3,False,False,True,438360.0,
meknes,Essaadiyine,6647.0,,107.4,106.2,145,2,1,19,0,False,False,False,963815.0,
meknes,El Bassatine,6480.0,,107.4,106.2,180,1,2,26,3,False,False,False,1166400.0,
meknes,Al Wifaq,6296.0,,107.4,106.2,140,3,2,2,8,True,False,False,881440.0,
meknes,Lotissement Saramito,6089.0,,107.4,106.2,174,1,2,6,2,False,False,False,1059486.0,
meknes,MRhassiyine,10089.0,,107.4,106.2,125,3,1,20,0,False,False,False,1261125.0,
meknes,Ain Karma- Oued Rommane,9643.0,,107.4,106.2,160,2,2,4,0,False,True,False,1542880.0,
meknes,Sidi Abdallah Al Khayat,9022.0,,107.4,106.2,54,2,1,5,8,False,False,False,487188.0,
meknes,Dkhissa,6865.0,,107.4,106.2,116,3,2,0,2,False,False,False,796340.0,
meknes,Meknès,6327.0,7274.0,107.4,106.2,145,2,2,9,6,False,False,False,917415.0,1054730.0
meknes,Boufakrane,6047.0,,107.4,106.2,191,2,2,6,0,True,False,False,1154977.0,
meknes,Ouislane,5756.0,,107.4,106.2,74,2,2,27,7,True,False,False,425944.0,
meknes,Majjate,5726.0,8780.0,107.4,106.2,190,3,2,24,7,False,False,False,1087940.0,1668200.0
meknes,Ait Ouallal,5578.0,,107.4,106.2,178,3,2,0,7,True,True,False,992884.0,
meknes,Toulal,5483.0,7169.0,107.4,106.2,161,1,2,5,5,True,False,False,882763.0,1154209.0
meknes,Zahwa,7282.0,,107.4,106.2,123,3,2,0,8,False,False,False,895686.0,
meknes,El Menzeh,7234.0,8362.0,107.4,106.2,163,1,2,6,1,True,False,False,1179142.0,1363006.0
meknes,Avenue des F.A.R,7150.0,,107.4,106.2,75,2,2,11,6,False,False,False,536250.0,
meknes,Résidence Reda,7001.0,,107.4,106.2,60,2,1,3,4,False,False,False,420060.0,
meknes,Hamria,6835.0,,107.4,106.2,162,2,2,17,7,False,False,False,1107270.0,
meknes,Bel Air,6744.0,,107.4,106.2,114,1,1,28,5,False,False,True,768816.0,
meknes,Essaadiyine,6647.0,,107.4,106.2,75,1,2,3,6,False,False,False,498525.0,
meknes,El Bassatine,6480.0,,107.4,106.2,79,3,2,3,1,False,False,False,511920.0,
meknes,Al Wifaq,6296.0,,107.4,106.2,86,3,2,29,1,False,False,False,541456.0,
meknes,Lotissement Saramito,6089.0,,107.4,106.2,187,2,2,29,0,False,False,False,1138643.0,
meknes,MRhassiyine,10089.0,,107.4,106.2,144,2,2,21,5,True,False,False,1452816.0,
meknes,Ain Karma- Oued Rommane,9643.0,,107.4,106.2,121,3,2,4,6,False,True,False,1166803.0,
meknes,Sidi Abdallah Al Khayat,9022.0,,107.4,106.2,108,1,1,17,1,False,False,False,974376.0,
meknes,Dkhissa,6865.0,,107.4,106.2,86,2,1,2,8,False,False,False,590390.0,
meknes,Meknès,6327.0,7274.0,107.4,106.2,143,3,2,29,6,False,False,False,904761.0,1040182.0
meknes,Boufakrane,6047.0,,107.4,106.2,191,2,1,17,9,True,False,False,1154977.0,
meknes,Ouislane,5756.0,,107.4,106.2,194,1,2,15,5,False,False,False,1116664.0,
meknes,Majjate,5726.0,8780.0,107.4,106.2,121,1,2,18,4,False,False,False,692846.0,1062380.0
meknes,Ait Ouallal,5578.0,,107.4,106.2,104,1,2,18,6,False,False,False,580112.0,
meknes,Toulal,5483.0,7169.0,107.4,106.2,82,1,1,4,6,False,False,False,449606.0,587858.0
meknes,Zahwa,7282.0,,107.4,106.2,138,1,2,5,4,True,False,False,1004916.0,
meknes,El Menzeh,7234.0,8362.0,107.4,106.2,51,3,2,29,1,False,False,False,368934.0,426462.0
meknes,Avenue des F.A.R,7150.0,,107.4,106.2,102,2,2,19,4,False,False,False,729300.0,
meknes,Résidence Reda,7001.0,,107.4,106.2,150,3,1,7,8,False,False,False,1050150.0,
meknes,Hamria,6835.0,,107.4,106.2,135,3,1,8,6,False,False,False,922725.0,
meknes,Bel Air,6744.0,,107.4,106.2,54,3,1,19,3,False,False,False,364176.0,
meknes,Essaadiyine,6647.0,,107.4,106.2,124,3,1,29,1,True,False,False,824228.0,
meknes,El Bassatine,6480.0,,107.4,106.2,50,3,1,24,6,True,False,False,324000.0,
meknes,Al Wifaq,6296.0,,107.4,106.2,197,1,1,1,9,True,False,False,1240312.0,
meknes,Lotissement Saramito,6089.0,,107.4,106.2,128,3,2,26,2,True,False,False,779392.0,
meknes,MRhassiyine,10089.0,,107.4,106.2,152,2,2,20,8,False,False,False,1533528.0,
meknes,Ain Karma- Oued Rommane,9643.0,,107.4,106.2,72,1,2,26,5,False,False,False,694296.0,
meknes,Sidi Abdallah Al Khayat,9022.0,,107.4,106.2,77,2,2,10,5,False,False,False,694694.0,
meknes,Dkhissa,6865.0,,107.4,106.2,56,1,1,9,5,True,False,False,384440.0,
meknes,Meknès,6327.0,7274.0,107.4,106.2,189,2,2,17,9,False,False,False,1195803.0,1374786.0
meknes,Boufakrane,6047.0,,107.4,106.2,82,3,2,16,8,False,True,False,495854.0,
meknes,Ouislane,5756.0,,107.4,106.2,138,2,2,11,3,False,False,False,794328.0,
meknes,Majjate,5726.0,8780.0,107.4,106.2,188,2,2,3,8,False,False,False,1076488.0,1650640.0
meknes,Ait Ouallal,5578.0,,107.4,106.2,162,2,2,24,5,False,False,False,903636.0,
meknes,Toulal,5483.0,7169.0,107.4,106.2,62,3,2,15,5,False,False,False,339946.0,444478.0
meknes,MRhassiyine,10089.0,,107.4,106.2,125,1,2,4,0,False,False,False,1261125.0,
meknes,Ain Karma- Oued Rommane,9643.0,,107.4,106.2,76,1,1,28,4,False,False,False,732868.0,
meknes,Sidi Abdallah Al Khayat,9022.0,,107.4,106.2,132,1,2,26,9,True,False,True,1190904.0,
meknes,Dkhissa,6865.0,,107.4,106.2,140,2,2,0,3,False,False,False,961100.0,
meknes,Meknès,6327.0,7274.0,107.4,106.2,106,2,1,7,7,True,False,False,670662.0,771044.0
meknes,Boufakrane,6047.0,,107.4,106.2,158,1,2,24,6,False,False,False,955426.0,
meknes,Ouislane,5756.0,,107.4,106.2,165,1,1,15,2,True,False,False,949740.0,
meknes,Majjate,5726.0,8780.0,107.4,106.2,172,3,1,9,3,True,False,False,984872.0,1510160.0
meknes,Ait Ouallal,5578.0,,107.4,106.2,71,3,2,5,4,False,False,False,396038.0,
meknes,Toulal,5483.0,7169.0,107.4,106.2,160,3,1,27,0,False,False,False,877280.0,1147040.0
meknes,Zahwa,7282.0,,107.4,106.2,65,2,1,6,1,False,False,False,473330.0,
meknes,El Menzeh,7234.0,8362.0,107.4,106.2,51,1,1,4,0,False,True,False,368934.0,426462.0
meknes,Avenue des F.A.R,7150.0,,107.4,106.2,173,1,1,18,9,False,False,False,1236950.0,
meknes,Résidence Reda,7001.0,,107.4,106.2,64,3,1,15,1,False,False,False,448064.0,
meknes,Hamria,6835.0,,107.4,106.2,63,3,1,1,7,False,False,False,430605.0,
meknes,Bel Air,6744.0,,107.4,106.2,192,3,2,18,6,False,False,False,1294848.0,
meknes,Essaadiyine,6647.0,,107.4,106.2,114,2,1,12,2,True,False,False,757758.0,
meknes,El Bassatine,6480.0,,107.4,106.2,136,2,1,5,7,False,False,False,881280.0,
meknes,Al Wifaq,6296.0,,107.4,106.2,54,2,2,4,7,True,False,False,339984.0,
meknes,Lotissement Saramito,6089.0,,107.4,106.2,91,3,2,7,0,False,False,False,554099.0,
meknes,Zahwa,7282.0,,107.4,106.2,174,1,1,17,0,False,False,False,1267068.0,
meknes,El Menzeh,7234.0,8362.0,107.4,106.2,127,3,2,18,8,False,False,False,918718.0,1061974.0
meknes,Avenue des F.A.R,7150.0,,107.4,106.2,152,3,2,23,9,False,False,False,1086800.0,
meknes,Résidence Reda,7001.0,,107.4,106.2,118,2,1,18,0,True,False,False,826118.0,
meknes,Hamria,6835.0,,107.4,106.2,138,2,2,14,3,True,True,False,943230.0,
meknes,Bel Air,6744.0,,107.4,106.2,135,3,2,11,8,False,False,False,910440.0,
meknes,Essaadiyine,6647.0,,107.4,106.2,134,1,1,14,7,False,False,False,890698.0,
meknes,El Bassatine,6480.0,,107.4,106.2,61,1,1,20,7,True,False,False,395280.0,
meknes,Al Wifaq,6296.0,,107.4,106.2,103,1,2,14,8,False,False,False,648488.0,
meknes,Lotissement Saramito,6089.0,,107.4,106.2,184,3,1,11,7,False,False,False,1120376.0,
oujda,Casablanca,12503.0,16457.0,107.4,106.2,99,1,2,15,0,False,False,False,1237797.0,1629243.0
oujda,Rabat,12392.0,13065.0,107.4,106.2,182,3,1,10,1,False,False,False,2255344.0,2377830.0
oujda,Nouaceur,9257.0,11904.0,107.4,106.2,162,2,1,10,7,False,False,False,1499634.0,1928448.0
oujda,Skhirate- Témara,9003.0,10990.0,107.4,106.2,104,3,2,1,4,True,True,False,936312.0,1142960.0
oujda,Marrakech,8885.0,10138.0,107.4,106.2,63,2,2,22,6,False,False,False,559755.0,638694.0
oujda,Benslimane,8537.0,10684.0,107.4,106.2,156,3,1,29,1,False,False,False,1331772.0,1666704.0
oujda,Salé,8209.0,10351.0,107.4,106.2,87,3,2,3,0,False,False,False,714183.0,900537.0
oujda,Tanger-Assilah,8028.0,11762.0,107.4,106.2,165,2,1,11,5,True,True,False,1324620.0,1940730.0
oujda,Agadir,7935.0,10092.0,107.4,106.2,177,2,2,27,6,False,False,False,1404495.0,1786284.0
oujda,Tétouan,7742.0,9831.0,107.4,106.2,103,3,2,11,8,False,False,False,797426.0,1012593.0
oujda,Casablanca,12503.0,16457.0,107.4,106.2,52,1,1,8,2,False,False,False,650156.0,855764.0
oujda,Rabat,12392.0,13065.0,107.4,106.2,100,1,2,11,6,False,False,False,1239200.0,1306500.0
oujda,Nouaceur,9257.0,11904.0,107.4,106.2,126,3,2,25,4,False,False,False,1166382.0,1499904.0
oujda,Skhirate- Témara,9003.0,10990.0,107.4,106.2,115,1,2,26,6,False,True,False,1035345.0,1263850.0
oujda,Marrakech,8885.0,10138.0,107.4,106.2,57,1,1,6,8,True,False,False,506445.0,577866.0
oujda,Benslimane,8537.0,10684.0,107.4,106.2,149,2,2,21,8,False,False,False,1272013.0,1591916.0
oujda,Salé,8209.0,10351.0,107.4,106.2,72,1,1,20,9,True,False,False,591048.0,745272.0
oujda,Tanger-Assilah,8028.0,11762.0,107.4,106.2,139,3,2,18,5,False,False,False,1115892.0,1634918.0
oujda,Agadir,7935.0,10092.0,107.4,106.2,58,1,2,10,1,False,False,False,460230.0,585336.0
oujda,Tétouan,7742.0,9831.0,107.4,106.2,163,3,2,13,1,False,False,False,1261946.0,1602453.0
oujda,Casablanca,12503.0,16457.0,107.4,106.2,70,2,2,25,5,False,False,False,875210.0,1151990.0
oujda,Rabat,12392.0,13065.0,107.4,106.2,175,2,1,6,0,False,False,False,2168600.0,2286375.0
oujda,Nouaceur,9257.0,11904.0,107.4,106.2,170,2,1,28,8,False,False,False,1573690.0,2023680.0
oujda,Skhirate- Témara,9003.0,10990.0,107.4,106.2,150,3,2,19,4,False,False,False,1350450.0,1648500.0
oujda,Marrakech,8885.0,10138.0,107.4,106.2,91,2,1,6,9,False,False,False,808535.0,922558.0
oujda,Benslimane,8537.0,10684.0,107.4,106.2,194,1,1,7,8,False,False,False,1656178.0,2072696.0
oujda,Salé,8209.0,10351.0,107.4,106.2,182,1,1,11,9,True,False,True,1494038.0,1883882.0
oujda,Tanger-Assilah,8028.0,11762.0,107.4,106.2,154,2,1,2,0,False,False,False,1236312.0,1811348.0
oujda,Agadir,7935.0,10092.0,107.4,106.2,149,2,1,29,5,True,False,False,1182315.0,1503708.0
oujda,Tétouan,7742.0,9831.0,107.4,106.2,110,1,1,7,0,False,False,False,851620.0,1081410.0
oujda,Casablanca,12503.0,16457.0,107.4,106.2,175,1,1,3,6,False,True,False,2188025.0,2879975.0
oujda,Rabat,12392.0,13065.0,107.4,106.2,147,3,1,20,3,False,False,False,1821624.0,1920555.0
oujda,Nouaceur,9257.0,11904.0,107.4,106.2,179,3,2,29,7,True,False,False,1657003.0,2130816.0
oujda,Skhirate- Témara,9003.0,10990.0,107.4,106.2,69,1,1,18,9,False,False,False,621207.0,758310.0
oujda,Marrakech,8885.0,10138.0,107.4,106.2,194,3,1,22,0,False,False,False,1723690.0,1966772.0
oujda,Benslimane,8537.0,10684.0,107.4,106.2,143,1,1,16,5,False,False,False,1220791.0,1527812.0
oujda,Salé,8209.0,10351.0,107.4,106.2,74,3,1,8,1,True,False,False,607466.0,765974.0
oujda,Tanger-Assilah,8028.0,11762.0,107.4,106.2,149,3,1,24,6,False,False,False,1196172.0,1752538.0
oujda,Agadir,7935.0,10092.0,107.4,106.2,85,3,1,7,7,False,False,False,674475.0,857820.0
oujda,Tétouan,7742.0,9831.0,107.4,106.2,100,1,2,17,6,False,False,False,774200.0,983100.0
oujda,Casablanca,12503.0,16457.0,107.4,106.2,107,2,2,25,8,True,False,False,1337821.0,1760899.0
oujda,Rabat,12392.0,13065.0,107.4,106.2,56,3,1,26,2,True,False,False,693952.0,731640.0
oujda,Nouaceur,9257.0,11904.0,107.4,106.2,78,3,2,9,8,False,False,False,722046.0,928512.0
oujda,Skhirate- Témara,9003.0,10990.0,107.4,106.2,57,2,2,24,8,True,False,False,513171.0,626430.0
oujda,Marrakech,8885.0,10138.0,107.4,106.2,104,3,2,14,0,False,False,False,924040.0,1054352.0
oujda,Benslimane,8537.0,10684.0,107.4,106.2,83,3,1,8,5,False,False,False,708571.0,886772.0
oujda,Salé,8209.0,10351.0,107.4,106.2,199,3,2,21,1,False,False,False,1633591.0,2059849.0
oujda,Tanger-Assilah,8028.0,11762.0,107.4,106.2,171,3,2,23,9,False,True,False,1372788.0,2011302.0
oujda,Agadir,7935.0,10092.0,107.4,106.2,116,3,2,24,7,False,False,False,920460.0,1170672.0
oujda,Tétouan,7742.0,9831.0,107.4,106.2,74,3,2,9,2,False,False,False,572908.0,727494.0
kenitra,Moulay Bousselham,8524.0,6178.0,107.4,106.2,99,1,1,7,1,False,False,False,843876.0,611622.0
kenitra,Sidi Mohamed Ben Mansour,7394.0,,107.4,106.2,52,1,1,0,7,False,False,False,384488.0,
kenitra,Souk Tlet El Gharb,7352.0,,107.4,106.2,98,2,2,10,5,False,False,False,720496.0,
kenitra,Beni Malek,6934.0,6482.0,107.4,106.2,52,1,1,7,2,False,False,True,360568.0,337064.0
kenitra,Kénitra,6734.0,10771.0,107.4,106.2,116,1,1,1,5,False,False,False,781144.0,1249436.0
kenitra,Oued El Makhazine,6721.0,,107.4,106.2,87,1,1,23,2,False,True,False,584727.0,
kenitra,Mehdya,5737.0,8474.0,107.4,106.2,116,1,1,27,1,False,True,True,665492.0,982984.0
kenitra,Souk El Arbaa,5101.0,,107.4,106.2,147,2,2,19,2,True,False,False,749847.0,
kenitra,Bir Rami Est,8418.0,6758.0,107.4,106.2,106,1,2,9,2,True,False,True,892308.0,716348.0
kenitra,Lotissement Nouveau,8311.0,,107.4,106.2,76,1,1,13,1,False,False,False,631636.0,
kenitra,Maamora,8248.0,5860.0,107.4,106.2,85,3,1,17,5,False,False,False,701080.0,498100.0
kenitra,Mimosa,8046.0,,107.4,106.2,75,3,2,1,3,False,False,True,603450.0,
kenitra,Moutanabi,8018.0,,107.4,106.2,53,1,1,28,3,False,True,False,424954.0,
kenitra,Ville Haute,7803.0,13437.0,107.4,106.2,150,3,2,22,4,False,False,False,1170450.0,2015550.0
kenitra,Mehdia,7237.0,7555.0,107.4,106.2,91,2,1,25,8,False,False,False,658567.0,687505.0
kenitra,El Hadadda,6931.0,7569.0,107.4,106.2,59,2,2,13,7,False,False,False,408929.0,446571.0
kenitra,Kasbah Mehdia,6790.0,7600.0,107.4,106.2,50,2,2,1,2,False,False,False,339500.0,380000.0
kenitra,Ismalia,6784.0,,107.4,106.2,120,1,2,28,9,False,False,False,814080.0,
kenitra,Moulay Bousselham,8524.0,6178.0,107.4,106.2,166,1,1,6,7,False,False,False,1414984.0,1025548.0
kenitra,Sidi Mohamed Ben Mansour,7394.0,,107.4,106.2,199,3,2,0,9,False,False,False,1471406.0,
kenitra,Souk Tlet El Gharb,7352.0,,107.4,106.2,92,1,2,24,1,False,False,False,676384.0,
kenitra,Beni Malek,6934.0,6482.0,107.4,106.2,198,2,2,4,6,False,True,False,1372932.0,1283436.0
kenitra,Kénitra,6734.0,10771.0,107.4,106.2,98,2,1,25,4,False,False,False,659932.0,1055558.0
kenitra,Oued El Makhazine,6721.0,,107.4,106.2,65,1,1,14,7,False,False,False,436865.0,
kenitra,Mehdya,5737.0,8474.0,107.4,106.2,111,1,2,7,7,False,False,False,636807.0,940614.0
kenitra,Souk El Arbaa,5101.0,,107.4,106.2,123,1,2,1,0,False,False,False,627423.0,
kenitra,Bir Rami Est,8418.0,6758.0,107.4,106.2,167,3,1,8,5,True,False,False,1405806.0,1128586.0
kenitra,Lotissement Nouveau,8311.0,,107.4,106.2,190,2,2,3,8,True,False,False,1579090.0,
kenitra,Maamora,8248.0,5860.0,107.4,106.2,123,2,2,25,5,False,False,False,1014504.0,720780.0
kenitra,Mimosa,8046.0,,107.4,106.2,122,2,2,4,1,False,False,False,981612.0,
kenitra,Moutanabi,8018.0,,107.4,106.2,87,3,2,14,4,True,False,False,697566.0,
kenitra,Ville Haute,7803.0,13437.0,107.4,106.2,197,1,2,23,9,False,False,False,1537191.0,2647089.0
kenitra,Mehdia,7237.0,7555.0,107.4,106.2,159,3,2,29,6,False,False,False,1150683.0,1201245.0
kenitra,El Hadadda,6931.0,7569.0,107.4,106.2,132,1,1,4,1,False,False,False,914892.0,999108.0
kenitra,Kasbah Mehdia,6790.0,7600.0,107.4,106.2,128,1,2,7,4,False,False,False,869120.0,972800.0
kenitra,Ismalia,6784.0,,107.4,106.2,118,1,1,11,9,True,False,False,800512.0,
kenitra,Moulay Bousselham,8524.0,6178.0,107.4,106.2,148,1,1,14,0,False,False,False,1261552.0,914344.0
kenitra,Sidi Mohamed Ben Mansour,7394.0,,107.4,106.2,63,3,1,11,3,False,False,False,465822.0,
kenitra,Souk Tlet El Gharb,7352.0,,107.4,106.2,54,2,1,2,2,False,False,False,397008.0,
kenitra,Beni Malek,6934.0,6482.0,107.4,106.2,65,1,1,13,2,False,False,False,450710.0,421330.0
kenitra,Kénitra,6734.0,10771.0,107.4,106.2,123,1,1,12,9,False,False,False,828282.0,1324833.0
kenitra,Oued El Makhazine,6721.0,,107.4,106.2,71,3,1,29,7,False,False,False,477191.0,
kenitra,Mehdya,5737.0,8474.0,107.4,106.2,83,3,2,17,7,False,False,True,476171.0,703342.0
kenitra,Souk El Arbaa,5101.0,,107.4,106.2,129,1,2,10,8,True,False,False,658029.0,
kenitra,Bir Rami Est,8418.0,6758.0,107.4,106.2,145,3,1,10,6,False,False,False,1220610.0,979910.0
kenitra,Lotissement Nouveau,8311.0,,107.4,106.2,68,1,1,21,4,False,False,True,565148.0,
kenitra,Maamora,8248.0,5860.0,107.4,106.2,65,1,2,0,4,False,False,False,536120.0,380900.0
kenitra,Mimosa,8046.0,,107.4,106.2,154,3,2,24,6,False,False,False,1239084.0,
kenitra,Moutanabi,8018.0,,107.4,106.2,74,1,2,4,0,True,False,False,593332.0,
kenitra,Ville Haute,7803.0,13437.0,107.4,106.2,76,1,1,24,6,False,False,False,593028.0,1021212.0
kenitra,Mehdia,7237.0,7555.0,107.4,106.2,69,1,2,17,9,False,False,False,499353.0,521295.0
kenitra,El Hadadda,6931.0,7569.0,107.4,106.2,179,2,2,15,7,False,False,False,1240649.0,1354851.0
kenitra,Kasbah Mehdia,6790.0,7600.0,107.4,106.2,66,2,1,24,8,True,False,False,448140.0,501600.0
kenitra,Ismalia,6784.0,,107.4,106.2,190,2,2,15,0,False,False,False,1288960.0,
kenitra,Moulay Bousselham,8524.0,6178.0,107.4,106.2,145,2,1,26,2,False,False,False,1235980.0,895810.0
kenitra,Sidi Mohamed Ben Mansour,7394.0,,107.4,106.2,189,1,1,22,1,True,False,False,1397466.0,
kenitra,Souk Tlet El Gharb,7352.0,,107.4,106.2,68,2,1,0,0,False,False,False,499936.0,
kenitra,Beni Malek,6934.0,6482.0,107.4,106.2,164,1,2,16,3,False,False,False,1137176.0,1063048.0
kenitra,Kénitra,6734.0,10771.0,107.4,106.2,171,3,2,3,5,False,False,False,1151514.0,1841841.0
kenitra,Oued El Makhazine,6721.0,,107.4,106.2,66,1,1,13,6,True,False,False,443586.0,
kenitra,Mehdya,5737.0,8474.0,107.4,106.2,151,2,2,28,0,False,False,False,866287.0,1279574.0
kenitra,Souk El Arbaa,5101.0,,107.4,106.2,126,3,2,28,5,True,False,False,642726.0,
kenitra,Moulay Bousselham,8524.0,6178.0,107.4,106.2,179,1,1,13,7,False,False,True,1525796.0,1105862.0
kenitra,Sidi Mohamed Ben Mansour,7394.0,,107.4,106.2,120,2,1,19,0,False,False,False,887280.0,
kenitra,Souk Tlet El Gharb,7352.0,,107.4,106.2,50,1,2,7,8,False,True,False,367600.0,
kenitra,Beni Malek,6934.0,6482.0,107.4,106.2,174,3,2,6,4,False,False,False,1206516.0,1127868.0
kenitra,Kénitra,6734.0,10771.0,107.4,106.2,84,2,2,8,6,True,False,False,565656.0,904764.0
kenitra,Oued El Makhazine,6721.0,,107.4,106.2,73,2,1,22,7,False,False,False,490633.0,
kenitra,Mehdya,5737.0,8474.0,107.4,106.2,80,2,2,25,8,False,False,False,458960.0,677920.0
kenitra,Souk El Arbaa,5101.0,,107.4,106.2,191,2,2,17,4,False,False,False,974291.0,
kenitra,Bir Rami Est,8418.0,6758.0,107.4,106.2,112,3,1,24,2,False,False,False,942816.0,756896.0
kenitra,Lotissement Nouveau,8311.0,,107.4,106.2,190,2,2,0,6,False,False,False,1579090.0,
kenitra,Maamora,8248.0,5860.0,107.4,106.2,131,1,1,15,7,False,False,False,1080488.0,767660.0
kenitra,Mimosa,8046.0,,107.4,106.2,165,1,1,20,5,False,False,False,1327590.0,
kenitra,Moutanabi,8018.0,,107.4,106.2,186,3,2,20,9,False,False,False,1491348.0,
kenitra,Ville Haute,7803.0,13437.0,107.4,106.2,150,3,1,26,2,False,False,False,1170450.0,2015550.0
kenitra,Mehdia,7237.0,7555.0,107.4,106.2,141,2,1,13,7,False,False,False,1020417.0,1065255.0
kenitra,El Hadadda,6931.0,7569.0,107.4,106.2,93,1,2,23,5,False,False,False,644583.0,703917.0
kenitra,Kasbah Mehdia,6790.0,7600.0,107.4,106.2,149,1,2,26,5,False,False,False,1011710.0,1132400.0
kenitra,Ismalia,6784.0,,107.4,106.2,121,2,2,27,3,True,False,False,820864.0,
kenitra,Bir Rami Est,8418.0,6758.0,107.4,106.2,137,3,2,20,8,False,False,False,1153266.0,925846.0
kenitra,Lotissement Nouveau,8311.0,,107.4,106.2,133,3,2,29,9,False,False,False,1105363.0,
kenitra,Maamora,8248.0,5860.0,107.4,106.2,175,1,1,8,0,True,False,False,1443400.0,1025500.0
kenitra,Mimosa,8046.0,,107.4,106.2,186,3,1,19,2,True,False,False,1496556.0,
kenitra,Moutanabi,8018.0,,107.4,106.2,198,1,2,0,0,False,False,False,1587564.0,
kenitra,Ville Haute,7803.0,13437.0,107.4,106.2,116,3,2,27,3,False,False,False,905148.0,1558692.0
kenitra,Mehdia,7237.0,7555.0,107.4,106.2,199,1,1,22,0,True,False,False,1440163.0,1503445.0
kenitra,El Hadadda,6931.0,7569.0,107.4,106.2,93,2,1,14,3,True,False,False,644583.0,703917.0
kenitra,Kasbah Mehdia,6790.0,7600.0,107.4,106.2,86,1,1,22,6,False,False,False,583940.0,653600.0
kenitra,Ismalia,6784.0,,107.4,106.2,181,3,1,29,7,False,False,False,1227904.0,
tetouan,Souk Kdim,11375.0,,107.4,106.2,122,2,1,19,6,False,True,False,1387750.0,
tetouan,Mallalienne,10921.0,8485.0,107.4,106.2,144,3,2,21,1,False,False,False,1572624.0,1221840.0
tetouan,Saddina,9141.0,,107.4,106.2,50,2,2,24,7,False,False,False,457050.0,
tetouan,Tétouan,8389.0,10216.0,107.4,106.2,87,3,2,25,1,False,False,False,729843.0,888792.0
tetouan,Oued Laou,7785.0,,107.4,106.2,138,1,2,15,7,False,False,False,1074330.0,
tetouan,Zaouiat Sidi Kacem,7474.0,,107.4,106.2,197,3,2,22,5,False,False,False,1472378.0,
tetouan,Dar Bni Karrich,6192.0,,107.4,106.2,132,2,1,7,8,False,False,False,817344.0,
tetouan,Azla,5961.0,,107.4,106.2,199,3,2,28,3,False,False,False,1186239.0,
tetouan,Sahtryine,5555.0,,107.4,106.2,150,2,1,2,5,False,False,False,833250.0,
tetouan,Hay Hamama,9436.0,,107.4,106.2,86,2,2,6,5,True,False,False,811496.0,
tetouan,Wilaya,8448.0,,107.4,106.2,76,1,1,20,1,False,False,False,642048.0,
tetouan,Tétouan,8212.0,,107.4,106.2,197,2,1,25,1,False,False,False,1617764.0,
tetouan,Touilaa,8069.0,,107.4,106.2,165,1,1,26,1,True,False,False,1331385.0,
tetouan,Mahannech,7454.0,,107.4,106.2,121,1,1,0,7,False,False,False,901934.0,
tetouan,Oued Martil,6808.0,,107.4,106.2,95,2,1,13,3,False,False,False,646760.0,
tetouan,Hay Boussafou,6346.0,,107.4,106.2,169,3,2,12,5,False,True,False,1072474.0,
tetouan,Coelma,6244.0,10517.0,107.4,106.2,89,1,1,9,4,False,False,False,555716.0,936013.0
tetouan,Souani,6180.0,,107.4,106.2,139,2,2,25,7,False,False,False,859020.0,
tetouan,Nsasim Nakata,5550.0,,107.4,106.2,95,3,1,7,2,False,False,False,527250.0,
tetouan,Souk Kdim,11375.0,,107.4,106.2,73,1,2,1,1,True,False,False,830375.0,
tetouan,Mallalienne,10921.0,8485.0,107.4,106.2,158,2,2,22,9,False,False,False,1725518.0,1340630.0
tetouan,Saddina,9141.0,,107.4,106.2,117,2,2,14,4,False,False,False,1069497.0,
tetouan,Tétouan,8389.0,10216.0,107.4,106.2,92,1,1,7,5,False,True,False,771788.0,939872.0
